"HH_ID","Total_Hours","Num_Persons","Midpoint_Income","Average_Hourly_Wage"
719406,40,1,62499.5,32.5518229166667
719548,64,2,224999.5,73.2420247395833
719657,40,1,87499.5,45.57265625
720007,94,2,87499.5,19.3926196808511
720084,70,2,29999.5,8.92842261904762
720089,60,1,42499.5,14.7567708333333
720401,90,2,174999.5,40.5091435185185
720469,80,2,124999.5,32.551953125
720657,40,1,224999.5,117.187239583333
720786,50,1,62499.5,26.0414583333333
720791,1096,4,124999.5,2.37605497262774
720944,40,1,87499.5,45.57265625
721053,60,1,124999.5,43.4026041666667
721232,35,1,42499.5,25.2973214285714
721523,72,2,17499.5,5.06351273148148
721627,56,2,62499.5,23.2513020833333
721648,35,1,29999.5,17.8568452380952
721827,60,1,NA,NA
721835,40,2,17499.5,9.11432291666667
722051,76,2,174999.5,47.9713541666667
722061,15,1,87499.5,121.527083333333
722150,45,1,124999.5,57.8701388888889
722611,80,2,174999.5,45.5727864583333
722660,130,2,224999.5,36.0576121794872
722808,80,1,NA,NA
722935,120,2,250000,43.4027777777778
722961,35,1,42499.5,25.2973214285714
723017,40,1,87499.5,45.57265625
723191,20,1,124999.5,130.2078125
723415,40,1,62499.5,32.5518229166667
723536,120,3,250000,43.4027777777778
723544,65,2,124999.5,40.0639423076923
723745,90,2,174999.5,40.5091435185185
723816,106,2,87499.5,17.1972287735849
723859,50,1,87499.5,36.458125
724167,60,1,42499.5,14.7567708333333
724305,120,2,174999.5,30.3818576388889
724347,94,2,124999.5,27.703789893617
724431,16,1,42499.5,55.337890625
724591,87,2,124999.5,29.9328304597701
724592,60,2,87499.5,30.3817708333333
724636,40,1,62499.5,32.5518229166667
724712,95,2,87499.5,19.1884868421053
724818,35,1,62499.5,37.2020833333333
725020,130,3,NA,NA
725107,9,1,17499.5,40.5081018518519
725376,999,1,17499.5,0.364937854521188
725562,50,2,124999.5,52.083125
725644,165,4,124999.5,15.7827651515152
725835,50,1,87499.5,36.458125
725949,1059,2,224999.5,4.42633577274158
725975,80,2,29999.5,7.81236979166667
726005,16,1,NA,NA
726009,80,1,NA,NA
726046,50,1,250000,104.166666666667
726080,60,2,NA,NA
726277,60,1,124999.5,43.4026041666667
726373,80,2,124999.5,32.551953125
726375,65,1,124999.5,40.0639423076923
726405,45,1,124999.5,57.8701388888889
726730,12,1,17499.5,30.3810763888889
726734,30,1,29999.5,20.8329861111111
726832,143,3,87499.5,12.7475961538462
726867,40,1,62499.5,32.5518229166667
726936,40,1,62499.5,32.5518229166667
727024,80,2,124999.5,32.551953125
727236,80,2,87499.5,22.786328125
727268,120,2,87499.5,15.1908854166667
727380,5,1,62499.5,260.414583333333
727406,38,1,87499.5,47.9712171052632
727694,59,2,29999.5,10.5930437853107
727748,35,1,42499.5,25.2973214285714
727771,130,3,124999.5,20.0319711538462
727868,30,1,17499.5,12.1524305555556
727879,80,2,174999.5,45.5727864583333
727901,80,2,174999.5,45.5727864583333
727939,40,1,62499.5,32.5518229166667
728176,40,1,42499.5,22.13515625
728306,80,2,124999.5,32.551953125
728354,88,3,174999.5,41.4298058712121
728420,87,2,124999.5,29.9328304597701
728634,32,1,174999.5,113.931966145833
728694,40,1,124999.5,65.10390625
728885,40,1,174999.5,91.1455729166667
728972,122,3,224999.5,38.4220457650273
729002,80,2,124999.5,32.551953125
729004,1038,2,62499.5,1.254405507386
729048,80,2,124999.5,32.551953125
729223,60,1,87499.5,30.3817708333333
729316,80,2,87499.5,22.786328125
729327,80,2,124999.5,32.551953125
729413,25,1,29999.5,24.9995833333333
729452,28,1,62499.5,46.5026041666667
729455,92,2,124999.5,28.3060461956522
729494,90,2,250000,57.8703703703704
729644,45,1,42499.5,19.6756944444444
729700,80,2,124999.5,32.551953125
729803,70,2,250000,74.4047619047619
729909,12,1,62499.5,108.506076388889
729966,90,2,124999.5,28.9350694444444
730097,40,1,62499.5,32.5518229166667
730187,999,1,NA,NA
730341,75,2,124999.5,34.7220833333333
730506,50,1,NA,NA
730659,37,1,62499.5,35.1911599099099
730714,70,2,250000,74.4047619047619
730811,40,1,62499.5,32.5518229166667
730940,104,3,62499.5,12.5199318910256
731044,45,1,62499.5,28.9349537037037
731051,40,1,62499.5,32.5518229166667
731454,47,2,124999.5,55.407579787234
731480,80,2,124999.5,32.551953125
731624,105,2,87499.5,17.3610119047619
731782,65,1,124999.5,40.0639423076923
731840,40,1,87499.5,45.57265625
731892,40,1,NA,NA
731899,40,1,224999.5,117.187239583333
732133,21,1,124999.5,124.00744047619
732164,23,2,124999.5,113.224184782609
732221,45,1,62499.5,28.9349537037037
732592,52,2,87499.5,35.0558894230769
732858,80,2,224999.5,58.5936197916667
733003,4,1,17499.5,91.1432291666667
733099,60,1,224999.5,78.1248263888889
733540,40,1,62499.5,32.5518229166667
733552,48,2,250000,108.506944444444
734003,76,2,87499.5,23.9856085526316
734058,97,2,124999.5,26.8469716494845
734315,80,2,124999.5,32.551953125
734329,70,2,124999.5,37.2022321428571
734543,90,2,124999.5,28.9350694444444
734562,40,1,42499.5,22.13515625
734664,70,2,124999.5,37.2022321428571
734729,45,1,124999.5,57.8701388888889
734784,65,1,124999.5,40.0639423076923
734940,120,3,224999.5,39.0624131944444
734961,100,2,124999.5,26.0415625
735065,40,1,17499.5,9.11432291666667
735397,75,2,124999.5,34.7220833333333
735432,8,1,17499.5,45.5716145833333
735540,80,2,124999.5,32.551953125
735688,80,2,42499.5,11.067578125
735695,85,4,NA,NA
735931,50,1,62499.5,26.0414583333333
735934,75,2,124999.5,34.7220833333333
736159,20,1,174999.5,182.291145833333
736417,109,3,124999.5,23.8913417431193
736494,72,2,124999.5,36.1688368055556
737183,60,1,224999.5,78.1248263888889
737684,1050,3,124999.5,2.48014880952381
737841,160,4,174999.5,22.7863932291667
737954,83,2,250000,62.7510040160643
738044,65,2,174999.5,56.0895833333333
738194,85,2,87499.5,21.4459558823529
738220,35,1,42499.5,25.2973214285714
738502,45,1,42499.5,19.6756944444444
738545,90,2,87499.5,20.2545138888889
738885,40,1,62499.5,32.5518229166667
738933,40,1,42499.5,22.13515625
738974,45,1,29999.5,13.8886574074074
739088,40,1,124999.5,65.10390625
739175,999,1,42499.5,0.886292542542543
739334,80,2,87499.5,22.786328125
739428,37,1,62499.5,35.1911599099099
739520,40,1,124999.5,65.10390625
739584,40,1,17499.5,9.11432291666667
739669,35,1,62499.5,37.2020833333333
739719,40,1,62499.5,32.5518229166667
739803,50,2,62499.5,26.0414583333333
739937,60,2,124999.5,43.4026041666667
739948,60,2,124999.5,43.4026041666667
740216,75,2,87499.5,24.3054166666667
740245,80,2,87499.5,22.786328125
740257,38,2,42499.5,23.3001644736842
740448,95,2,174999.5,38.3770833333333
740525,60,2,87499.5,30.3817708333333
740536,65,1,87499.5,28.0447115384615
740587,70,2,62499.5,18.6010416666667
740899,50,1,174999.5,72.9164583333333
740967,80,2,224999.5,58.5936197916667
741014,85,2,174999.5,42.8920343137255
741351,40,1,17499.5,9.11432291666667
741394,40,1,42499.5,22.13515625
741627,35,1,87499.5,52.0830357142857
741644,1053,3,124999.5,2.47308285849953
741656,110,2,250000,47.3484848484849
741779,40,1,62499.5,32.5518229166667
741828,76,2,29999.5,8.22354714912281
741889,100,2,124999.5,26.0415625
741917,60,1,NA,NA
742008,90,2,62499.5,14.4674768518519
742045,84,3,87499.5,21.7012648809524
742262,25,1,17499.5,14.5829166666667
742290,50,1,250000,104.166666666667
742686,50,1,124999.5,52.083125
742897,45,1,62499.5,28.9349537037037
743205,70,2,62499.5,18.6010416666667
743220,15,1,87499.5,121.527083333333
743632,70,2,250000,74.4047619047619
744320,82,2,224999.5,57.1645071138211
744423,40,1,62499.5,32.5518229166667
744604,72,2,124999.5,36.1688368055556
744721,45,2,NA,NA
744759,45,1,17499.5,8.10162037037037
744923,40,1,62499.5,32.5518229166667
745116,82,2,62499.5,15.8789380081301
745180,75,1,42499.5,11.8054166666667
745201,80,2,124999.5,32.551953125
745425,998,1,42499.5,0.887180611222445
745481,85,2,174999.5,42.8920343137255
745501,1043,2,62499.5,1.24839205816555
745726,30,1,62499.5,43.4024305555556
746015,90,2,NA,NA
746046,20,1,NA,NA
746954,80,2,250000,65.1041666666667
746991,70,2,NA,NA
747042,40,1,124999.5,65.10390625
747057,82,3,62499.5,15.8789380081301
747474,15,1,174999.5,243.054861111111
747554,60,2,NA,NA
747574,30,1,29999.5,20.8329861111111
747625,1038,2,124999.5,2.50882105009634
747775,22,1,NA,NA
748049,51,2,124999.5,51.061887254902
748274,65,2,124999.5,40.0639423076923
748299,47,2,42499.5,18.8384308510638
748640,40,1,29999.5,15.6247395833333
748646,40,1,62499.5,32.5518229166667
748932,70,2,NA,NA
748950,45,2,62499.5,28.9349537037037
748953,35,1,87499.5,52.0830357142857
748957,47,2,87499.5,38.7852393617021
749008,40,1,29999.5,15.6247395833333
749083,38,1,29999.5,16.4470942982456
749424,86,3,62499.5,15.140382751938
749870,100,2,124999.5,26.0415625
749882,50,1,87499.5,36.458125
750012,60,1,62499.5,21.7012152777778
902180,80,2,124999.5,32.551953125
1000205,40,1,124999.5,65.10390625
1000363,40,1,124999.5,65.10390625
1000742,74,2,174999.5,49.2678772522523
1000760,60,2,124999.5,43.4026041666667
1000828,32,1,42499.5,27.6689453125
1001389,72,2,174999.5,50.6364293981481
1001508,110,2,174999.5,33.1438446969697
1001541,50,1,224999.5,93.7497916666667
1002100,36,1,62499.5,36.1686921296296
1002297,55,1,124999.5,47.3482954545455
1002523,40,1,42499.5,22.13515625
1002848,40,1,42499.5,22.13515625
1002947,75,2,NA,NA
1003189,60,1,124999.5,43.4026041666667
1003689,100,2,87499.5,18.2290625
1005259,50,1,NA,NA
1005571,35,1,124999.5,74.4044642857143
1005746,160,4,174999.5,22.7863932291667
1005805,50,1,224999.5,93.7497916666667
1005908,80,2,124999.5,32.551953125
1007143,40,1,62499.5,32.5518229166667
1007442,61,2,87499.5,29.8837090163934
1007647,72,2,NA,NA
1007893,85,2,62499.5,15.3185049019608
1007913,84,2,87499.5,21.7012648809524
1007959,60,2,87499.5,30.3817708333333
1007972,40,1,224999.5,117.187239583333
1008370,40,1,62499.5,32.5518229166667
1009195,40,1,224999.5,117.187239583333
1009201,50,1,NA,NA
1009327,100,2,124999.5,26.0415625
1009528,32,1,87499.5,56.9658203125
1010270,40,1,224999.5,117.187239583333
1010765,80,2,124999.5,32.551953125
1011844,62,2,62499.5,21.0011760752688
1012019,15,1,42499.5,59.0270833333333
1013128,40,1,124999.5,65.10390625
1013658,40,1,224999.5,117.187239583333
1013856,150,2,224999.5,31.2499305555556
1014345,120,3,124999.5,21.7013020833333
1014512,55,1,NA,NA
1014725,1058,2,174999.5,3.44595738815375
1014915,40,1,174999.5,91.1455729166667
1015124,45,1,62499.5,28.9349537037037
1015196,77,2,87499.5,23.6741071428571
1015313,50,1,62499.5,26.0414583333333
1015702,90,2,124999.5,28.9350694444444
1016599,64,2,124999.5,40.68994140625
1017237,36,1,29999.5,17.3608217592593
1017589,40,1,17499.5,9.11432291666667
1017604,7,1,62499.5,186.010416666667
1018361,80,2,87499.5,22.786328125
1018957,40,1,42499.5,22.13515625
1019122,37,1,124999.5,70.3826013513514
1019450,85,2,87499.5,21.4459558823529
1019640,72,2,87499.5,25.3181423611111
1019960,46,2,87499.5,39.6283967391304
1020096,60,1,87499.5,30.3817708333333
1020173,35,1,124999.5,74.4044642857143
1021051,40,1,87499.5,45.57265625
1021186,50,1,NA,NA
1021511,70,1,87499.5,26.0415178571429
1022602,40,1,87499.5,45.57265625
1022863,24,1,87499.5,75.9544270833333
1023021,40,1,29999.5,15.6247395833333
1023091,112,3,62499.5,11.6256510416667
1023131,40,1,124999.5,65.10390625
1024235,40,1,17499.5,9.11432291666667
1024901,40,1,29999.5,15.6247395833333
1025378,60,1,174999.5,60.7637152777778
1025546,100,2,224999.5,46.8748958333333
1026292,60,1,174999.5,60.7637152777778
1026673,40,1,62499.5,32.5518229166667
1027110,40,1,62499.5,32.5518229166667
1027184,70,2,174999.5,52.0831845238095
1027429,50,1,62499.5,26.0414583333333
1028148,15,1,62499.5,86.8048611111111
1028353,35,1,17499.5,10.416369047619
1028928,40,1,174999.5,91.1455729166667
1028978,90,2,174999.5,40.5091435185185
1028994,80,2,87499.5,22.786328125
1029167,40,1,124999.5,65.10390625
1029383,80,2,62499.5,16.2759114583333
1029734,45,1,124999.5,57.8701388888889
1030228,40,1,174999.5,91.1455729166667
1030615,40,1,224999.5,117.187239583333
1030722,30,1,29999.5,20.8329861111111
1030893,80,2,174999.5,45.5727864583333
1030963,27,1,17499.5,13.502700617284
1031749,70,2,62499.5,18.6010416666667
1032439,88,2,224999.5,53.2669270833333
1033903,70,2,124999.5,37.2022321428571
1033917,50,1,NA,NA
1034944,11,1,87499.5,165.71875
1035261,48,1,124999.5,54.2532552083333
1035528,55,2,62499.5,23.674053030303
1035790,41,1,42499.5,21.5952743902439
1035902,90,2,224999.5,52.0832175925926
1035957,80,2,224999.5,58.5936197916667
1036159,97,3,87499.5,18.7928479381443
1037037,82,2,224999.5,57.1645071138211
1037321,48,1,87499.5,37.9772135416667
1037650,60,1,224999.5,78.1248263888889
1037728,5,1,87499.5,364.58125
1037886,60,2,124999.5,43.4026041666667
1037952,40,1,87499.5,45.57265625
1038621,50,1,87499.5,36.458125
1039393,1043,2,124999.5,2.49679410354746
1039655,57,2,87499.5,31.9808114035088
1040130,105,2,124999.5,24.8014880952381
1040334,1038,2,42499.5,0.85299253371869
1040689,50,1,174999.5,72.9164583333333
1041692,40,1,87499.5,45.57265625
1042032,120,2,124999.5,21.7013020833333
1043039,80,2,174999.5,45.5727864583333
1043259,75,2,4999.5,1.38875
1043549,46,2,87499.5,39.6283967391304
1044589,24,1,174999.5,151.909288194444
1048253,45,1,NA,NA
1048377,79,3,124999.5,32.964003164557
1049158,40,1,87499.5,45.57265625
1049163,84,2,124999.5,31.0018601190476
1049470,40,1,62499.5,32.5518229166667
1049502,70,2,87499.5,26.0415178571429
1051293,95,2,124999.5,27.4121710526316
1051333,2,1,29999.5,312.494791666667
1051682,16,1,4999.5,6.509765625
1051800,40,1,87499.5,45.57265625
1051860,40,1,62499.5,32.5518229166667
1052237,62,2,224999.5,75.6046706989247
1052693,10,1,29999.5,62.4989583333333
1054686,38,1,17499.5,9.59402412280702
1054867,40,1,62499.5,32.5518229166667
1055102,65,2,62499.5,20.031891025641
1055615,15,1,62499.5,86.8048611111111
1056294,90,3,174999.5,40.5091435185185
1057236,25,1,87499.5,72.91625
1058189,40,1,87499.5,45.57265625
1059037,64,2,124999.5,40.68994140625
1059156,55,1,62499.5,23.674053030303
1060473,45,1,87499.5,40.5090277777778
1061380,27,1,17499.5,13.502700617284
1061682,100,2,124999.5,26.0415625
1062233,115,3,124999.5,22.6448369565217
1062516,80,2,124999.5,32.551953125
1062807,85,2,87499.5,21.4459558823529
1063451,80,2,124999.5,32.551953125
1063850,68,2,62499.5,19.148131127451
1064346,6,1,42499.5,147.567708333333
1064792,40,1,62499.5,32.5518229166667
1064905,90,2,87499.5,20.2545138888889
1065336,100,2,NA,NA
1066418,100,2,224999.5,46.8748958333333
1067255,6,1,224999.5,781.248263888889
1067314,56,2,224999.5,83.7051711309524
1067561,40,1,124999.5,65.10390625
1067660,50,1,87499.5,36.458125
1069281,46,2,124999.5,56.6120923913044
1069413,40,1,124999.5,65.10390625
1069469,95,3,174999.5,38.3770833333333
1069657,1013,2,224999.5,4.62733423823626
1069934,40,1,87499.5,45.57265625
1070270,40,1,124999.5,65.10390625
1070487,95,3,124999.5,27.4121710526316
1070763,60,2,62499.5,21.7012152777778
1071654,42,1,17499.5,8.68030753968254
1071717,90,2,87499.5,20.2545138888889
1072232,999,1,42499.5,0.886292542542543
1072233,84,2,174999.5,43.4026537698413
1072540,40,1,124999.5,65.10390625
1072843,80,2,174999.5,45.5727864583333
1073074,90,2,224999.5,52.0832175925926
1073378,40,1,17499.5,9.11432291666667
1074059,100,2,224999.5,46.8748958333333
1076104,80,2,224999.5,58.5936197916667
1076652,80,2,124999.5,32.551953125
1076686,40,1,174999.5,91.1455729166667
1076771,52,2,124999.5,50.0799278846154
1077049,100,3,124999.5,26.0415625
1077329,40,1,42499.5,22.13515625
1078559,16,1,42499.5,55.337890625
1079272,75,2,62499.5,17.3609722222222
1079689,40,1,87499.5,45.57265625
1081341,70,2,124999.5,37.2022321428571
1081512,48,2,NA,NA
1082030,45,1,62499.5,28.9349537037037
1082034,40,1,29999.5,15.6247395833333
1082440,80,2,174999.5,45.5727864583333
1082515,70,1,224999.5,66.9641369047619
1082679,75,2,124999.5,34.7220833333333
1083071,83,2,124999.5,31.3753765060241
1083599,72,2,87499.5,25.3181423611111
1083656,60,2,124999.5,43.4026041666667
1084045,80,2,174999.5,45.5727864583333
1084453,105,3,87499.5,17.3610119047619
1084505,80,2,174999.5,45.5727864583333
1085343,998,1,NA,NA
1085527,80,2,124999.5,32.551953125
1085690,45,1,124999.5,57.8701388888889
1086434,62,2,124999.5,42.0025201612903
1087845,20,1,29999.5,31.2494791666667
1088684,37,1,29999.5,16.8916103603604
1088967,40,1,124999.5,65.10390625
1089015,85,2,174999.5,42.8920343137255
1089041,83,2,124999.5,31.3753765060241
1089145,150,3,174999.5,24.3054861111111
1089338,30,1,87499.5,60.7635416666667
1089473,80,2,224999.5,58.5936197916667
1089579,60,1,29999.5,10.4164930555556
1090919,120,3,124999.5,21.7013020833333
1090938,100,3,124999.5,26.0415625
1093526,55,1,87499.5,33.14375
1093543,81,2,124999.5,32.1500771604938
1093872,75,2,87499.5,24.3054166666667
1094005,93,2,87499.5,19.6011424731183
1095247,75,2,174999.5,48.6109722222222
1095764,78,3,124999.5,33.3866185897436
1095945,52,2,224999.5,90.1440304487179
1096046,70,2,124999.5,37.2022321428571
1096091,50,1,NA,NA
1096656,43,2,124999.5,60.561773255814
1096675,30,1,29999.5,20.8329861111111
1096712,68,2,62499.5,19.148131127451
1096960,25,1,4999.5,4.16625
1097430,68,2,62499.5,19.148131127451
1097907,80,2,124999.5,32.551953125
1098090,72,2,42499.5,12.2973090277778
1098235,998,1,29999.5,0.62624206746827
1098327,80,2,42499.5,11.067578125
1099082,40,1,124999.5,65.10390625
1099595,40,1,87499.5,45.57265625
1099737,30,1,87499.5,60.7635416666667
1099817,50,2,42499.5,17.708125
1101125,1079,3,62499.5,1.20674042323139
1101718,72,2,62499.5,18.0843460648148
1101946,40,1,87499.5,45.57265625
1102855,8,1,42499.5,110.67578125
1103483,40,1,174999.5,91.1455729166667
1103921,38,1,62499.5,34.265076754386
1104066,10,1,224999.5,468.748958333333
1104745,28,1,17499.5,13.0204613095238
1104795,40,1,87499.5,45.57265625
1104952,45,1,62499.5,28.9349537037037
1105566,67,2,224999.5,69.9625310945274
1105634,40,1,42499.5,22.13515625
1106517,80,2,29999.5,7.81236979166667
1106547,35,1,42499.5,25.2973214285714
1106690,1,1,174999.5,3645.82291666667
1106833,80,2,87499.5,22.786328125
1108329,70,2,124999.5,37.2022321428571
1108515,40,1,62499.5,32.5518229166667
1109742,45,2,29999.5,13.8886574074074
1110111,53,2,124999.5,49.1350235849057
1110216,45,1,87499.5,40.5090277777778
1111015,70,2,224999.5,66.9641369047619
1112235,40,1,124999.5,65.10390625
1112642,20,1,17499.5,18.2286458333333
1112784,55,2,124999.5,47.3482954545455
1112906,35,1,87499.5,52.0830357142857
1112954,24,1,62499.5,54.2530381944444
1113992,40,1,87499.5,45.57265625
1114371,80,2,62499.5,16.2759114583333
1114422,60,1,87499.5,30.3817708333333
1114619,40,1,42499.5,22.13515625
1115651,80,2,124999.5,32.551953125
1115729,72,2,87499.5,25.3181423611111
1115733,70,2,174999.5,52.0831845238095
1116383,1996,2,224999.5,2.3484416750167
1116397,110,2,174999.5,33.1438446969697
1117211,40,1,62499.5,32.5518229166667
1117455,37,1,87499.5,49.2677364864865
1117471,30,1,42499.5,29.5135416666667
1117929,80,2,87499.5,22.786328125
1117964,40,1,62499.5,32.5518229166667
1118404,72,2,224999.5,65.1040219907407
1118534,40,1,62499.5,32.5518229166667
1119130,103,3,174999.5,35.3963389967638
1119315,25,1,42499.5,35.41625
1119666,80,3,174999.5,45.5727864583333
1119965,24,1,17499.5,15.1905381944444
1120301,45,1,62499.5,28.9349537037037
1120772,100,2,174999.5,36.4582291666667
1121027,60,2,174999.5,60.7637152777778
1121325,40,1,124999.5,65.10390625
1122251,5,1,42499.5,177.08125
1122372,40,1,124999.5,65.10390625
1123009,40,1,62499.5,32.5518229166667
1123436,30,1,87499.5,60.7635416666667
1124161,40,1,124999.5,65.10390625
1124573,15,1,62499.5,86.8048611111111
1124671,40,1,224999.5,117.187239583333
1125093,68,2,174999.5,53.6150428921569
1125898,100,1,29999.5,6.24989583333333
1127200,40,1,87499.5,45.57265625
1128652,105,2,NA,NA
1129119,80,2,62499.5,16.2759114583333
1129587,40,1,87499.5,45.57265625
1129603,85,3,124999.5,30.6371323529412
1129653,60,1,224999.5,78.1248263888889
1130199,80,2,174999.5,45.5727864583333
1131306,52,2,87499.5,35.0558894230769
1132241,50,1,174999.5,72.9164583333333
1132330,130,3,174999.5,28.0447916666667
1132482,65,2,62499.5,20.031891025641
1133077,1003,2,62499.5,1.2981783815221
1133303,45,1,224999.5,104.166435185185
1133661,5,1,87499.5,364.58125
1133954,40,1,4999.5,2.60390625
1134127,15,1,62499.5,86.8048611111111
1135131,35,1,42499.5,25.2973214285714
1135295,45,2,87499.5,40.5090277777778
1136014,16,1,29999.5,39.0618489583333
1136628,100,4,NA,NA
1136798,999,1,174999.5,3.64947238905572
1137006,40,1,87499.5,45.57265625
1137479,40,1,124999.5,65.10390625
1137492,25,1,62499.5,52.0829166666667
1137652,40,1,NA,NA
1137871,80,2,62499.5,16.2759114583333
1138512,1038,2,224999.5,4.51588591843288
1141413,35,1,87499.5,52.0830357142857
1143069,80,2,NA,NA
1143748,80,2,174999.5,45.5727864583333
1143811,30,1,42499.5,29.5135416666667
1143931,80,2,124999.5,32.551953125
1144109,113,3,124999.5,23.0456305309735
1144827,90,2,NA,NA
1145113,110,3,87499.5,16.571875
1145205,75,2,62499.5,17.3609722222222
1146044,80,2,174999.5,45.5727864583333
1146087,40,1,62499.5,32.5518229166667
1146135,20,1,29999.5,31.2494791666667
1146964,20,1,224999.5,234.374479166667
1146989,15,1,87499.5,121.527083333333
1147054,40,1,62499.5,32.5518229166667
1147207,50,1,174999.5,72.9164583333333
1147313,60,2,124999.5,43.4026041666667
1148324,120,3,174999.5,30.3818576388889
1148808,95,3,62499.5,13.7060307017544
1149672,20,1,174999.5,182.291145833333
1150453,40,1,87499.5,45.57265625
1150806,50,1,174999.5,72.9164583333333
1151131,998,1,174999.5,3.6531291750167
1151329,95,2,87499.5,19.1884868421053
1151566,80,2,124999.5,32.551953125
1152004,80,2,87499.5,22.786328125
1152308,40,1,42499.5,22.13515625
1152821,140,3,224999.5,33.482068452381
1154474,64,2,124999.5,40.68994140625
1155353,40,1,124999.5,65.10390625
1155544,50,1,124999.5,52.083125
1156705,80,2,87499.5,22.786328125
1156771,105,2,174999.5,34.722123015873
1158586,44,1,29999.5,14.2043087121212
1158656,125,4,124999.5,20.83325
1159438,64,2,124999.5,40.68994140625
1159530,60,1,224999.5,78.1248263888889
1159583,80,2,NA,NA
1159772,40,1,124999.5,65.10390625
1161438,45,1,87499.5,40.5090277777778
1161680,90,2,124999.5,28.9350694444444
1163157,40,1,224999.5,117.187239583333
1164474,70,2,62499.5,18.6010416666667
1164893,32,1,29999.5,19.5309244791667
1165097,78,2,124999.5,33.3866185897436
1165234,131,3,174999.5,27.8307092875318
1165775,75,2,124999.5,34.7220833333333
1167086,135,2,87499.5,13.5030092592593
1168053,40,1,4999.5,2.60390625
1168729,85,2,62499.5,15.3185049019608
1169467,70,2,174999.5,52.0831845238095
1169468,998,1,224999.5,4.6968833500334
1171298,40,1,87499.5,45.57265625
1171708,72,2,124999.5,36.1688368055556
1173239,20,1,174999.5,182.291145833333
1173306,90,2,174999.5,40.5091435185185
1173831,100,2,224999.5,46.8748958333333
1175075,40,1,42499.5,22.13515625
1175129,80,2,224999.5,58.5936197916667
1175706,80,2,124999.5,32.551953125
1176733,60,2,224999.5,78.1248263888889
1177337,38,1,62499.5,34.265076754386
1177363,145,3,NA,NA
1177581,80,2,NA,NA
1177892,40,1,87499.5,45.57265625
1177902,27,1,124999.5,96.4502314814815
1178329,30,1,42499.5,29.5135416666667
1178556,70,2,224999.5,66.9641369047619
1178705,80,2,224999.5,58.5936197916667
1179765,44,2,124999.5,59.1853693181818
1179813,25,1,29999.5,24.9995833333333
1180210,110,3,224999.5,42.6135416666667
1181164,92,2,124999.5,28.3060461956522
1181658,40,1,224999.5,117.187239583333
1181668,80,2,87499.5,22.786328125
1181701,60,1,124999.5,43.4026041666667
1183676,40,1,62499.5,32.5518229166667
1183862,93,2,87499.5,19.6011424731183
1184467,90,2,124999.5,28.9350694444444
1185004,80,2,174999.5,45.5727864583333
1185213,95,2,124999.5,27.4121710526316
1185314,105,3,124999.5,24.8014880952381
1185439,80,2,124999.5,32.551953125
1185946,40,1,17499.5,9.11432291666667
1186049,20,1,NA,NA
1186422,80,2,124999.5,32.551953125
1186431,70,2,NA,NA
1186795,999,1,174999.5,3.64947238905572
1187378,60,1,224999.5,78.1248263888889
1188108,80,2,174999.5,45.5727864583333
1188761,30,1,62499.5,43.4024305555556
1188857,80,2,124999.5,32.551953125
1189144,84,2,87499.5,21.7012648809524
1189398,120,4,87499.5,15.1908854166667
1189759,90,2,224999.5,52.0832175925926
1190204,140,3,87499.5,13.0207589285714
1190496,80,2,124999.5,32.551953125
1191022,40,1,87499.5,45.57265625
1191730,998,1,224999.5,4.6968833500334
1191949,69,2,62499.5,18.8706219806763
1192054,35,1,62499.5,37.2020833333333
1192141,80,2,124999.5,32.551953125
1192738,80,2,224999.5,58.5936197916667
1192838,85,3,124999.5,30.6371323529412
1193754,60,2,174999.5,60.7637152777778
1194112,82,2,62499.5,15.8789380081301
1194585,64,2,174999.5,56.9659830729167
1195029,80,2,124999.5,32.551953125
1195320,40,1,42499.5,22.13515625
1197247,7,1,124999.5,372.022321428571
1197449,75,2,87499.5,24.3054166666667
1197480,40,1,62499.5,32.5518229166667
1197993,122,4,62499.5,10.6727288251366
1198805,40,1,4999.5,2.60390625
1198879,75,2,174999.5,48.6109722222222
1199077,45,1,124999.5,57.8701388888889
1199167,65,1,224999.5,72.1152243589744
1199499,127,4,62499.5,10.2525426509186
1199748,50,1,NA,NA
1200055,20,1,17499.5,18.2286458333333
1200080,80,2,174999.5,45.5727864583333
1200796,50,1,17499.5,7.29145833333333
1200980,25,1,124999.5,104.16625
1201095,1049,3,NA,NA
1201298,40,1,42499.5,22.13515625
1201648,40,1,124999.5,65.10390625
1202177,40,1,174999.5,91.1455729166667
1202407,35,1,29999.5,17.8568452380952
1202410,2,1,124999.5,1302.078125
1203141,15,1,29999.5,41.6659722222222
1204514,60,1,62499.5,21.7012152777778
1204672,110,2,124999.5,23.6741477272727
1206143,72,2,87499.5,25.3181423611111
1206479,70,1,224999.5,66.9641369047619
1207632,998,1,42499.5,0.887180611222445
1207806,120,2,87499.5,15.1908854166667
1207868,40,1,62499.5,32.5518229166667
1209042,100,2,174999.5,36.4582291666667
1209129,75,2,124999.5,34.7220833333333
1209497,87,2,124999.5,29.9328304597701
1209786,100,2,174999.5,36.4582291666667
1210397,40,1,62499.5,32.5518229166667
1210562,120,2,224999.5,39.0624131944444
1210789,90,2,174999.5,40.5091435185185
1210805,55,1,174999.5,66.2876893939394
1211252,50,2,87499.5,36.458125
1211643,30,1,42499.5,29.5135416666667
1211950,152,4,87499.5,11.9928042763158
